2025-02-19 17:34:23,762 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in pc portatile (aperto).SLDASM
2025-02-19 17:34:23,762 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 17:34:23,762 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2025-02-19 17:34:23,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile tastiera-1
2025-02-19 17:34:23,763 INFO  ExportHelperExtension.cs: 1136 - Found 100 in pc portatile tastiera-1
2025-02-19 17:34:23,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pc portatile tastiera-1
2025-02-19 17:34:23,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile schermo-1
2025-02-19 17:34:23,763 INFO  ExportHelperExtension.cs: 1136 - Found 44 in pc portatile schermo-1
2025-02-19 17:34:23,764 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pc portatile schermo-1
2025-02-19 17:34:23,989 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-19 17:34:23,989 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-19 17:34:23,991 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-19 17:34:36,642 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:34:36,697 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:35:07,615 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:35:14,586 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:35:31,849 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-19 17:35:32,008 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:36:40,485 INFO  SwAddin.cs: 294 - Assembly export called for file pc portatile (aperto).SLDASM
2025-02-19 17:36:40,486 INFO  SwAddin.cs: 299 - Save is required
2025-02-19 17:36:40,486 INFO  SwAddin.cs: 313 - Saving assembly
2025-02-19 17:36:40,793 INFO  SwAddin.cs: 316 - Opening property manager
2025-02-19 17:36:40,794 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile (aperto).SLDASM
2025-02-19 17:36:40,795 INFO  ExportHelperExtension.cs: 1136 - Found 27 in pc portatile (aperto).SLDASM
2025-02-19 17:36:40,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pc portatile (aperto).SLDASM
2025-02-19 17:36:40,796 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 17:36:40,796 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2025-02-19 17:36:40,796 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile tastiera-1
2025-02-19 17:36:40,796 INFO  ExportHelperExtension.cs: 1136 - Found 100 in pc portatile tastiera-1
2025-02-19 17:36:40,797 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pc portatile tastiera-1
2025-02-19 17:36:40,797 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile schermo-1
2025-02-19 17:36:40,797 INFO  ExportHelperExtension.cs: 1136 - Found 44 in pc portatile schermo-1
2025-02-19 17:36:40,798 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pc portatile schermo-1
